neighborhood,alarms
Marshall-Shadeland,0
Marshall-Shadeland,0
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,0
Marshall-Shadeland,0
Marshall-Shadeland,0
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,0
Marshall-Shadeland,0
Marshall-Shadeland,1
Marshall-Shadeland,0
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,2
Marshall-Shadeland,0
Marshall-Shadeland,0
Marshall-Shadeland,2
Marshall-Shadeland,0
Marshall-Shadeland,0
Marshall-Shadeland,1
Marshall-Shadeland,0
Marshall-Shadeland,1
Marshall-Shadeland,0
Marshall-Shadeland,1
Marshall-Shadeland,0
Marshall-Shadeland,0
Marshall-Shadeland,0
Marshall-Shadeland,0
Marshall-Shadeland,1
Marshall-Shadeland,0
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,0
Marshall-Shadeland,0
Marshall-Shadeland,0
Marshall-Shadeland,2
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,0
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,0
Marshall-Shadeland,0
Marshall-Shadeland,1
Marshall-Shadeland,0
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,0
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,2
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,0
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,0
Marshall-Shadeland,0
Marshall-Shadeland,1
Marshall-Shadeland,3
Marshall-Shadeland,0
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,1
Marshall-Shadeland,0
Marshall-Shadeland,0
Marshall-Shadeland,1
Marshall-Shadeland,0
Marshall-Shadeland,1
Marshall-Shadeland,0
Marshall-Shadeland,0
Marshall-Shadeland,1
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,4
Middle Hill,1
Middle Hill,0
Middle Hill,1
Middle Hill,1
Middle Hill,0
Middle Hill,0
Middle Hill,1
Middle Hill,0
Middle Hill,0
Middle Hill,0
Middle Hill,0
Middle Hill,0
Middle Hill,0
Middle Hill,0
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,0
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,0
Middle Hill,4
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,0
Middle Hill,1
Middle Hill,0
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,0
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,0
Middle Hill,1
Middle Hill,1
Middle Hill,0
Middle Hill,1
Middle Hill,0
Middle Hill,1
Middle Hill,1
Middle Hill,0
Middle Hill,1
Middle Hill,0
Middle Hill,0
Middle Hill,1
Middle Hill,1
Middle Hill,0
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,0
Middle Hill,1
Middle Hill,0
Middle Hill,0
Middle Hill,0
Middle Hill,0
Middle Hill,1
Middle Hill,0
Middle Hill,1
Middle Hill,1
Middle Hill,0
Middle Hill,1
Middle Hill,0
Middle Hill,0
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,0
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,0
Middle Hill,1
Middle Hill,1
Middle Hill,0
Middle Hill,1
Middle Hill,0
Middle Hill,1
Middle Hill,1
Middle Hill,1
Middle Hill,1
Morningside,0
Morningside,0
Morningside,0
Morningside,1
Morningside,0
Morningside,0
Morningside,1
Morningside,1
Morningside,1
Morningside,0
Morningside,0
Morningside,0
Morningside,0
Morningside,0
Morningside,0
Morningside,0
Morningside,0
Morningside,1
Morningside,1
Morningside,0
Morningside,0
Morningside,1
Morningside,0
Morningside,0
Morningside,0
Morningside,0
Morningside,1
Morningside,0
Morningside,0
Morningside,1
Morningside,1
Morningside,0
Mount Oliver Borough,1
Mount Oliver Borough,0
Mount Oliver Borough,0
Mount Oliver Borough,0
Mount Oliver Borough,0
Mount Oliver Borough,1
Mount Washington,1
Mount Washington,1
Mount Washington,1
Mount Washington,1
Mount Washington,1
Mount Washington,0
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,0
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,1
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,0
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,0
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,3
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,3
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,1
Mount Washington,1
Mount Washington,1
Mount Washington,1
Mount Washington,1
Mount Washington,0
Mount Washington,1
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,1
Mount Washington,0
Mount Washington,1
Mount Washington,1
Mount Washington,0
Mount Washington,1
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,0
Mount Washington,1
Mount Washington,1
Mount Washington,0
Mount Washington,1
Mount Washington,1
Mount Washington,2
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,0
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,1
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,5
Mount Washington,0
Mount Washington,1
Mount Washington,3
Mount Washington,1
Mount Washington,0
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,0
Mount Washington,1
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,1
Mount Washington,3
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,1
Mount Washington,0
Mount Washington,2
Mount Washington,2
Mount Washington,1
Mount Washington,1
Mount Washington,1
Mount Washington,1
Mount Washington,1
Mount Washington,2
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,2
Mount Washington,2
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,1
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,0
Mount Washington,1
Mount Washington,1
Mount Washington,1
Mount Washington,3
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,1
Mount Washington,0
Mount Washington,0
Mount Washington,1
Mount Washington,1
Mount Washington,0
Mount Washington,1
Mount Washington,1
Mount Washington,0
Mount Washington,1
Mount Washington,0
Mt. Oliver,0
Mt. Oliver,1
Mt. Oliver,1
Mt. Oliver,0
Mt. Oliver,0
Mt. Oliver,1
Mt. Oliver,0
Mt. Oliver,0
Mt. Oliver,1
Mt. Oliver,1
Mt. Oliver,1
New Homestead,0
New Homestead,0
New Homestead,0
New Homestead,0
New Homestead,0
New Homestead,0
New Homestead,1
New Homestead,0
New Homestead,0
New Homestead,0
New Homestead,0
New Homestead,0
New Homestead,0
New Homestead,0
New Homestead,1
New Homestead,0
New Homestead,0
New Homestead,0
New Homestead,0
New Homestead,0
New Homestead,0
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,0
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,0
North Oakland,1
North Oakland,1
North Oakland,2
North Oakland,0
North Oakland,1
North Oakland,0
North Oakland,0
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,0
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,0
North Oakland,1
North Oakland,1
North Oakland,0
North Oakland,1
North Oakland,0
North Oakland,0
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,0
North Oakland,1
North Oakland,0
North Oakland,1
North Oakland,0
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,0
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,2
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,0
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,0
North Oakland,0
North Oakland,0
North Oakland,1
North Oakland,1
North Oakland,0
North Oakland,1
North Oakland,0
North Oakland,0
North Oakland,0
North Oakland,1
North Oakland,0
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,0
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,1
North Oakland,0
North Oakland,1
North Oakland,0
North Oakland,2
North Oakland,0
North Shore,0
North Shore,0
North Shore,0
North Shore,0
North Shore,0
North Shore,0
North Shore,0
North Shore,0
North Shore,0
North Shore,1
North Shore,0
North Shore,1
North Shore,0
North Shore,1
North Shore,0
North Shore,0
North Shore,1
North Shore,0
North Shore,0
North Shore,0
North Shore,0
North Shore,0
North Shore,0
North Shore,1
North Shore,0
North Shore,0
North Shore,1
North Shore,0
North Shore,0
North Shore,0
North Shore,0
North Shore,1
North Shore,1
North Shore,0
North Shore,0
North Shore,0
North Shore,0
North Shore,0
North Shore,0
North Shore,0
North Shore,1
North Shore,0
North Shore,0
North Shore,0
North Shore,0
North Shore,0
North Shore,1
North Shore,0
North Shore,1
North Shore,0
North Shore,0
North Shore,0
North Shore,0
North Shore,1
North Shore,0
North Shore,0
North Shore,0
North Shore,0
North Shore,0
North Shore,0
North Shore,1
North Shore,0
Northview Heights,1
Northview Heights,1
Northview Heights,1
Northview Heights,1
Northview Heights,1
Northview Heights,1
Northview Heights,1
Northview Heights,0
Northview Heights,1
Northview Heights,1
Northview Heights,0
Northview Heights,0
Northview Heights,0
Northview Heights,3
Northview Heights,0
Northview Heights,0
Northview Heights,1
Northview Heights,1
Northview Heights,1
Northview Heights,0
Northview Heights,1
Northview Heights,0
Northview Heights,1
Northview Heights,1
Northview Heights,1
Northview Heights,0
Northview Heights,1
Northview Heights,1
Northview Heights,1
Northview Heights,1
Northview Heights,0
Northview Heights,1
Northview Heights,0
Northview Heights,0
Northview Heights,1
Northview Heights,1
Northview Heights,1
Northview Heights,1
Northview Heights,1
Northview Heights,0
Northview Heights,0
Northview Heights,1
Northview Heights,1
Northview Heights,1
Northview Heights,1
Northview Heights,1
Northview Heights,0
Northview Heights,1
Northview Heights,0
Northview Heights,0
Northview Heights,0
Northview Heights,0
Northview Heights,1
Northview Heights,1
Northview Heights,0
Northview Heights,1
Northview Heights,0
Northview Heights,0
Northview Heights,0
Northview Heights,1
Northview Heights,1
Northview Heights,0
Oakwood,1
Oakwood,1
Oakwood,1
Oakwood,1
Oakwood,0
Oakwood,1
Oakwood,0
Oakwood,0
Oakwood,1
Oakwood,1
Oakwood,1
Oakwood,0
Oakwood,1
Overbrook,1
Overbrook,0
Overbrook,2
Overbrook,0
Overbrook,0
Overbrook,1
Overbrook,0
Overbrook,0
Overbrook,0
Overbrook,1
Overbrook,0
Overbrook,0
Overbrook,1
Overbrook,0
Overbrook,1
Overbrook,0
Overbrook,0
Overbrook,1
Overbrook,1
Overbrook,1
Overbrook,0
Overbrook,1
Overbrook,0
Overbrook,0
Overbrook,0
Overbrook,0
Overbrook,1
Overbrook,0
Overbrook,0
Overbrook,1
Overbrook,0
Overbrook,0
Overbrook,0
Overbrook,1
Overbrook,1
Overbrook,0
Overbrook,1
Overbrook,1
Overbrook,0
Overbrook,0
Overbrook,1
Overbrook,0
Overbrook,1
Overbrook,1
Overbrook,0
Overbrook,0
Overbrook,0
Overbrook,0
Overbrook,0
Overbrook,0
Overbrook,1
Overbrook,0
Overbrook,1
Overbrook,0
Overbrook,1
Perry North,1
Perry North,1
Perry North,0
Perry North,0
Perry North,0
Perry North,0
Perry North,0
Perry North,0
Perry North,0
Perry North,0
Perry North,1
Perry North,0
Perry North,1
Perry North,1
Perry North,0
Perry North,0
Perry North,1
Perry North,1
Perry North,0
Perry North,0
Perry North,1
Perry North,1
Perry North,0
Perry North,1
Perry North,1
Perry North,1
Perry North,0
Perry North,1
Perry North,0
Perry North,1
Perry North,0
Perry North,1
Perry North,0
Perry North,1
Perry North,1
Perry North,1
Perry North,0
Perry North,1
Perry North,1
Perry North,0
Perry North,0
Perry North,0
Perry North,1
Perry North,1
Perry North,1
Perry North,1
Perry North,1
Perry North,0
Perry North,0
Perry North,0
Perry North,2
Perry North,1
Perry North,0
Perry North,0
Perry North,1
Perry North,1
Perry North,0
Perry North,1
Perry North,1
Perry North,0
Perry North,1
Perry North,1
Perry North,0
Perry North,3
Perry North,0
Perry North,1
Perry North,1
Perry North,1
Perry North,0
Perry North,1
Perry North,1
Perry North,1
Perry North,1
Perry North,0
Perry North,2
Perry North,0
Perry North,1
Perry North,0
Perry North,1
Perry North,1
Perry North,1
Perry North,0
Perry North,0
Perry North,2
Perry North,0
Perry North,1
Perry North,0
Perry North,0
Perry North,0
Perry North,0
Perry North,2
Perry North,0
Perry North,1
Perry North,0
Perry North,0
Perry North,0
Perry North,1
Perry North,1
Perry North,1
Perry North,0
Perry North,1
Perry North,1
Perry North,1
Perry North,1
Perry North,0
Perry North,1
Perry South,1
Perry South,1
Perry South,1
Perry South,1
Perry South,1
Perry South,0
Perry South,0
Perry South,1
Perry South,0
Perry South,1
Perry South,1
Perry South,1
Perry South,1
Perry South,0
Perry South,1
Perry South,1
Perry South,1
Perry South,1
Perry South,0
Perry South,0
Perry South,0
Perry South,0
Perry South,1
Perry South,1
Perry South,0
Perry South,0
Perry South,1
Perry South,1
Perry South,1
Perry South,2
Perry South,1
Perry South,1
Perry South,1
Perry South,0
Perry South,1
Perry South,1
Perry South,1
Perry South,1
Perry South,1
Perry South,0
Perry South,1
Perry South,0
Perry South,1
Perry South,0
Perry South,1
Perry South,2
Perry South,0
Perry South,1
Perry South,1
Perry South,3
Perry South,0
Perry South,1
Perry South,1
Perry South,0
Perry South,0
Perry South,0
Perry South,2
Perry South,0
Perry South,2
Perry South,1
Perry South,1
Perry South,1
Perry South,0
Perry South,0
Perry South,2
Perry South,1
Perry South,1
Perry South,0
Perry South,1
Perry South,0
Perry South,0
Perry South,1
Perry South,1
Perry South,0
Perry South,1
Perry South,1
Perry South,1
Perry South,0
Perry South,1
Perry South,1
Perry South,0
Perry South,0
Perry South,1
Perry South,0
Perry South,1
Perry South,1
Perry South,1
Perry South,1
Perry South,1
Perry South,0
Perry South,1
Perry South,1
Perry South,1
Perry South,1
Perry South,1
Perry South,1
Perry South,0
Perry South,1
Perry South,0
Perry South,1
Perry South,0
Perry South,0
Perry South,1
Perry South,0
Perry South,0
Perry South,1
Perry South,1
Perry South,1
Perry South,1
Perry South,1
Perry South,0
Perry South,1
Perry South,1
Perry South,0
Perry South,2
Perry South,1
Perry South,0
Perry South,1
Perry South,1
Perry South,0
Perry South,1
Perry South,1
Perry South,1
Perry South,0
Perry South,0
Perry South,1
Perry South,0
Perry South,0
Perry South,1
Perry South,1
Perry South,0
Perry South,1
Perry South,1
Perry South,1
Perry South,1
Perry South,0
Perry South,1
Perry South,0
Perry South,1
Perry South,1
Perry South,1
Perry South,1
Perry South,1
Perry South,0
Perry South,1
Perry South,1
Perry South,4
Perry South,1
Perry South,1
Perry South,0
Perry South,1
Perry South,1
Perry South,1
Perry South,0
Perry South,1
Point Breeze,1
Point Breeze,1
Point Breeze,1
Point Breeze,0
Point Breeze,0
Point Breeze,0
Point Breeze,1
Point Breeze,1
Point Breeze,0
Point Breeze,1
Point Breeze,1
Point Breeze,1
Point Breeze,1
Point Breeze,1
Point Breeze,1
Point Breeze,1
Point Breeze,1
Point Breeze,0
Point Breeze,0
Point Breeze,1
Point Breeze,1
Point Breeze,1
Point Breeze,0
Point Breeze,1
Point Breeze,2
Point Breeze,0
Point Breeze,1
Point Breeze,1
Point Breeze,1
Point Breeze,1
Point Breeze,0
Point Breeze,0
Point Breeze,1
Point Breeze,0
Point Breeze,1
Point Breeze,0
Point Breeze,0
Point Breeze,0
Point Breeze,0
Point Breeze,1
Point Breeze,0
Point Breeze,1
Point Breeze,0
Point Breeze,0
Point Breeze,1
Point Breeze,1
Point Breeze,1
Point Breeze,0
Point Breeze,0
Point Breeze,1
Point Breeze,0
Point Breeze,1
Point Breeze,1
Point Breeze,0
Point Breeze,0
Point Breeze,1
Point Breeze,1
Point Breeze,0
Point Breeze,1
Point Breeze,0
Point Breeze,0
Point Breeze,0
Point Breeze,0
Point Breeze,1
Point Breeze,1
Point Breeze,1
Point Breeze,1
Point Breeze,0
Point Breeze,1
Point Breeze North,1
Point Breeze North,0
Point Breeze North,1
Point Breeze North,0
Point Breeze North,0
Point Breeze North,1
Point Breeze North,0
Point Breeze North,0
Point Breeze North,0
Point Breeze North,1
Point Breeze North,1
Point Breeze North,0
Point Breeze North,0
Point Breeze North,1
Point Breeze North,1
Point Breeze North,0
Point Breeze North,1
Point Breeze North,1
Point Breeze North,0
Point Breeze North,1
Point Breeze North,1
Point Breeze North,1
Point Breeze North,1
Point Breeze North,1
Point Breeze North,1
Point Breeze North,1
Point Breeze North,1
Point Breeze North,1
Point Breeze North,3
Point Breeze North,1
Point Breeze North,2
Point Breeze North,1
Point Breeze North,0
Point Breeze North,1
Point Breeze North,1
Point Breeze North,1
Point Breeze North,0
Point Breeze North,1
Point Breeze North,0
Point Breeze North,0
Point Breeze North,1
Point Breeze North,1
Point Breeze North,1
Point Breeze North,1
Point Breeze North,1
Point Breeze North,1
Point Breeze North,1
Point Breeze North,1
Point Breeze North,0
Polish Hill,0
Polish Hill,0
Polish Hill,0
Polish Hill,0
Polish Hill,0
Polish Hill,0
Polish Hill,1
Polish Hill,0
Polish Hill,0
Polish Hill,0
Polish Hill,0
Polish Hill,1
Polish Hill,0
Polish Hill,0
Polish Hill,1
Polish Hill,0
Polish Hill,0
Polish Hill,4
Polish Hill,1
Polish Hill,0
Polish Hill,0
Polish Hill,0
Polish Hill,1
Polish Hill,0
Polish Hill,0
Polish Hill,0
Polish Hill,0
Polish Hill,0
Polish Hill,0
Polish Hill,0
Polish Hill,1
Polish Hill,0
Polish Hill,0
Polish Hill,0
Polish Hill,0
Polish Hill,1
Polish Hill,1
Polish Hill,2
Regent Square,0
Regent Square,0
Regent Square,0
Regent Square,1
Regent Square,1
Regent Square,1
Regent Square,0
Regent Square,1
Regent Square,0
Ridgemont,0
Ridgemont,0
Ridgemont,0
Ridgemont,0
Ridgemont,0
Ridgemont,0
Ridgemont,0
Ridgemont,0
Ridgemont,1
Ridgemont,0
Ridgemont,0
Ridgemont,0
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,3
Shadyside,1
Shadyside,1
Shadyside,0
Shadyside,0
Shadyside,1
Shadyside,0
Shadyside,3
Shadyside,0
Shadyside,0
Shadyside,0
Shadyside,0
Shadyside,0
Shadyside,0
Shadyside,3
Shadyside,1
Shadyside,0
Shadyside,0
Shadyside,0
Shadyside,0
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,0
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,0
Shadyside,0
Shadyside,1
Shadyside,1
Shadyside,5
Shadyside,1
Shadyside,0
Shadyside,0
Shadyside,0
Shadyside,0
Shadyside,0
Shadyside,1
Shadyside,1
Shadyside,0
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,0
Shadyside,2
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,0
Shadyside,1
Shadyside,1
Shadyside,0
Shadyside,0
Shadyside,1
Shadyside,0
Shadyside,1
Shadyside,0
Shadyside,0
Shadyside,0
Shadyside,1
Shadyside,1
Shadyside,0
Shadyside,0
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,0
Shadyside,1
Shadyside,0
Shadyside,0
Shadyside,0
Shadyside,1
Shadyside,0
Shadyside,0
Shadyside,0
Shadyside,1
Shadyside,1
Shadyside,2
Shadyside,0
Shadyside,1
Shadyside,0
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,3
Shadyside,1
Shadyside,1
Shadyside,0
Shadyside,0
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,0
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,0
Shadyside,1
Shadyside,0
Shadyside,1
Shadyside,1
Shadyside,0
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,0
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,0
Shadyside,1
Shadyside,0
Shadyside,1
Shadyside,0
Shadyside,1
Shadyside,1
Shadyside,0
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,0
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,1
Shadyside,0
Shadyside,0
Shadyside,0
Shadyside,0
Sheraden,0
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,0
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,0
Sheraden,0
Sheraden,1
Sheraden,0
Sheraden,2
Sheraden,2
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,0
Sheraden,1
Sheraden,0
Sheraden,0
Sheraden,0
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,0
Sheraden,1
Sheraden,0
Sheraden,1
Sheraden,0
Sheraden,1
Sheraden,0
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,0
Sheraden,1
Sheraden,1
Sheraden,0
Sheraden,1
Sheraden,1
Sheraden,0
Sheraden,1
Sheraden,0
Sheraden,0
Sheraden,0
Sheraden,0
Sheraden,0
Sheraden,1
Sheraden,0
Sheraden,0
Sheraden,0
Sheraden,1
Sheraden,1
Sheraden,0
Sheraden,0
Sheraden,0
Sheraden,0
Sheraden,0
Sheraden,0
Sheraden,1
Sheraden,0
Sheraden,1
Sheraden,0
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,0
Sheraden,3
Sheraden,0
Sheraden,0
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,0
Sheraden,1
Sheraden,1
Sheraden,0
Sheraden,1
Sheraden,0
Sheraden,2
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,0
Sheraden,1
Sheraden,1
Sheraden,0
Sheraden,0
Sheraden,0
Sheraden,1
Sheraden,0
Sheraden,1
Sheraden,0
Sheraden,0
Sheraden,0
Sheraden,0
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,0
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,0
Sheraden,1
Sheraden,0
Sheraden,0
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,0
Sheraden,1
Sheraden,1
Sheraden,0
Sheraden,1
Sheraden,1
Sheraden,0
Sheraden,0
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,0
Sheraden,0
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,2
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,0
Sheraden,0
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,2
Sheraden,1
Sheraden,1
Sheraden,1
Sheraden,0
Sheraden,1
Sheraden,1
Sheraden,0
South Oakland,0
South Oakland,1
South Oakland,1
South Oakland,1
South Oakland,1
South Oakland,1
South Oakland,1
South Oakland,0
South Oakland,0
South Oakland,0
South Oakland,1
South Oakland,0
South Oakland,0
South Oakland,0
South Oakland,0
South Oakland,0
South Oakland,0
South Oakland,1
South Oakland,0
South Oakland,1
South Oakland,0
South Oakland,1
South Oakland,1
South Oakland,1
South Oakland,0
South Oakland,1
South Oakland,0
South Oakland,1
South Oakland,1
South Oakland,1
South Oakland,1
South Oakland,0
South Oakland,0
South Oakland,0
South Oakland,0
South Oakland,0
South Oakland,0
South Oakland,1
South Oakland,1
South Oakland,3
South Oakland,0
South Oakland,1
South Oakland,1
South Oakland,0
South Oakland,0
South Oakland,1
South Oakland,0
South Oakland,0
South Oakland,2
South Oakland,3
South Oakland,0
South Oakland,1
South Oakland,0
South Oakland,0
South Oakland,0
South Oakland,0
South Oakland,1
South Oakland,0
South Oakland,0
South Oakland,1
South Oakland,1
South Oakland,0
South Oakland,0
South Oakland,1
South Oakland,0
South Oakland,3
South Oakland,0
South Oakland,0
South Oakland,1
South Oakland,0
South Oakland,1
South Oakland,0
South Oakland,1
South Oakland,1
South Oakland,0
South Oakland,0
South Oakland,1
South Oakland,0
South Oakland,0
South Oakland,0
South Oakland,0
South Oakland,1
South Oakland,0
South Oakland,1
South Oakland,1
South Oakland,0
South Shore,0
South Shore,1
South Shore,0
South Shore,1
South Shore,0
South Shore,0
